lfhf,pnn50,sloc,ted,elapsed-seconds,label
3.63,0.15,18,2,1,1
3.66,0.15,18,2,2,1
3.71,0.15,18,2,3,1
3.72,0.16,18,2,4,1
3.74,0.16,18,2,5,1
3.74,0.16,18,2,6,1
3.74,0.17,18,0,0,1
3.74,0.17,18,0,1,1
3.73,0.19,18,0,2,1
3.73,0.19,18,0,3,1
3.7,0.2,18,0,4,1
3.68,0.21,18,0,5,1
3.67,0.21,18,0,6,1
3.64,0.2,18,0,7,1
3.61,0.19,18,0,8,1
3.56,0.2,18,0,9,1
3.53,0.2,18,0,10,1
3.49,0.21,18,0,11,1
3.46,0.21,18,0,0,1
3.42,0.22,18,0,0,1
3.35,0.23,18,0,1,1
3.31,0.23,18,0,2,1
3.28,0.23,18,0,3,1
3.24,0.23,18,2,0,1
3.19,0.24,18,2,1,1
3.18,0.24,18,2,2,1
3.11,0.24,18,2,3,1
3.09,0.25,18,2,4,1
3.07,0.25,18,2,5,1
3.06,0.25,18,2,6,1
3.05,0.25,18,2,7,1
3.04,0.26,18,2,8,1
3.04,0.26,18,0,0,1
3.05,0.27,18,0,0,1
3.08,0.27,18,0,1,1
3.1,0.28,18,0,2,1
3.13,0.28,18,0,3,1
3.15,0.28,18,0,4,1
3.18,0.29,18,0,5,1
3.24,0.29,18,0,6,1
3.27,0.29,18,0,7,1
3.32,0.28,18,0,8,1
3.35,0.27,18,0,9,1
3.4,0.26,18,0,10,1
3.43,0.26,18,0,0,1
3.48,0.27,18,0,1,1
3.5,0.27,18,0,2,1
3.54,0.27,18,0,4,1
3.57,0.28,18,0,5,1
3.57,0.28,18,2,0,1
3.58,0.28,18,2,1,1
3.58,0.28,18,2,2,1
3.58,0.28,18,2,3,1
3.58,0.29,18,2,4,1
3.56,0.29,18,2,5,1
3.54,0.29,18,2,6,1
3.52,0.29,18,2,7,1
3.5,0.29,18,2,8,1
3.46,0.29,18,2,9,1
3.44,0.28,18,2,10,1
3.42,0.28,18,2,11,1
3.39,0.28,18,2,12,1
3.37,0.27,18,2,13,1
3.31,0.27,18,2,14,1
3.29,0.27,18,2,15,1
3.27,0.28,18,2,16,1
3.24,0.28,18,2,17,1
3.19,0.27,18,2,18,1
3.17,0.28,18,2,19,1
3.14,0.28,18,2,20,1
3.13,0.28,18,2,21,1
3.11,0.28,18,2,22,1
3.08,0.28,18,2,23,1
3.06,0.28,18,2,24,1
3.05,0.28,18,2,25,1
3.03,0.28,18,2,26,1
3.02,0.27,18,2,27,1
3.01,0.26,18,2,28,1
3.0,0.25,18,2,29,1
3.0,0.25,18,2,30,1
3.0,0.25,18,2,31,1
3.0,0.23,18,2,32,1
2.99,0.23,18,2,33,1
2.99,0.24,18,2,34,1
3.0,0.24,18,2,35,1
3.01,0.23,18,2,36,1
3.02,0.22,18,2,37,1
3.02,0.21,18,2,38,1
3.05,0.21,18,2,39,1
3.06,0.2,18,2,40,1
