lfhf,pnn50,sloc,ted,elapsed-seconds,label
4.74,0.22,59,0,70,1
4.75,0.22,59,0,71,1
4.73,0.23,59,0,72,1
4.75,0.23,59,0,73,1
4.73,0.23,59,0,74,1
4.7,0.23,59,0,75,1
4.67,0.23,59,0,76,1
4.58,0.24,59,0,77,1
4.53,0.23,59,0,78,1
4.47,0.22,59,0,79,1
4.38,0.22,59,0,81,1
4.24,0.21,59,0,82,1
4.17,0.21,59,0,83,1
3.99,0.2,59,0,84,1
3.91,0.21,59,0,85,1
3.78,0.21,59,0,86,1
3.68,0.22,59,0,87,1
3.59,0.23,59,0,88,1
3.38,0.22,59,0,89,1
3.28,0.22,59,0,90,1
3.24,0.23,59,0,91,1
3.05,0.21,59,0,92,1
2.96,0.22,59,0,93,1
2.87,0.23,59,0,94,1
2.78,0.23,59,0,95,1
2.7,0.23,59,0,96,1
2.55,0.23,59,0,97,1
2.48,0.23,59,0,98,1
2.42,0.22,59,0,99,1
2.31,0.22,59,0,100,1
2.29,0.22,59,0,101,1
2.24,0.22,59,0,102,1
2.2,0.23,55,0,0,1
2.12,0.24,55,0,1,1
2.07,0.24,55,0,2,1
2.04,0.25,55,0,3,1
2.01,0.25,55,0,4,1
1.99,0.25,55,0,5,1
1.98,0.25,55,0,6,1
1.96,0.25,55,0,7,1
1.94,0.25,55,0,8,1
1.92,0.25,55,0,9,1
1.91,0.25,55,0,10,1
1.9,0.25,55,0,11,1
1.9,0.26,55,0,12,1
1.9,0.26,55,0,13,1
1.9,0.26,55,0,14,1
1.9,0.26,55,0,15,1
1.9,0.25,55,0,16,1
1.9,0.25,55,0,17,1
1.91,0.25,55,0,19,1
1.91,0.23,55,0,20,1
1.92,0.24,55,0,22,1
1.93,0.22,55,0,23,1
1.94,0.23,55,0,24,1
1.95,0.22,55,0,25,1
1.96,0.22,55,0,26,1
1.96,0.22,55,0,27,1
1.98,0.21,55,0,28,1
1.99,0.21,55,0,29,1
1.99,0.21,55,0,30,1
2.0,0.22,55,0,31,1
2.01,0.21,55,0,32,1
2.02,0.2,55,0,33,1
2.03,0.21,55,0,34,1
2.04,0.2,55,0,35,1
2.06,0.2,55,0,36,1
2.07,0.2,55,0,37,1
2.09,0.21,55,0,39,1
2.1,0.21,55,0,40,1
2.11,0.21,55,0,41,1
2.12,0.21,55,0,42,1
2.13,0.21,55,2,0,1
2.15,0.2,55,2,1,1
2.16,0.21,55,2,2,1
2.17,0.21,55,2,3,1
2.17,0.21,55,2,4,1
2.18,0.22,55,2,5,1
2.19,0.22,55,2,6,1
2.2,0.22,55,2,7,1
2.21,0.22,55,2,8,1
2.22,0.22,55,2,9,1
2.22,0.22,55,2,10,1
2.23,0.22,55,2,11,1
2.24,0.22,55,2,12,1
2.25,0.21,55,2,13,1
2.25,0.21,55,2,14,1
2.26,0.21,55,2,15,1
2.26,0.22,55,2,16,1
2.27,0.22,55,2,17,1
2.28,0.21,55,2,18,1
2.28,0.22,55,2,19,1
2.29,0.22,55,2,20,1
2.29,0.22,55,2,21,1
2.29,0.22,55,2,22,1
2.3,0.21,55,2,23,1
2.3,0.21,55,2,24,1
2.3,0.21,55,2,25,1
2.31,0.21,55,2,26,1
2.31,0.21,55,2,27,1
2.31,0.21,55,2,28,1
2.32,0.2,55,2,30,1
2.32,0.2,55,2,31,1
2.32,0.2,55,2,32,1
2.32,0.21,55,2,33,1
2.33,0.21,55,2,34,1
2.33,0.21,55,2,35,1
2.33,0.22,55,2,37,1
2.34,0.22,55,2,38,1
2.34,0.21,55,2,39,1
2.34,0.21,55,2,40,1
2.34,0.22,55,2,41,1
2.35,0.21,55,2,42,1
2.35,0.22,55,2,43,1
2.35,0.23,55,2,44,1
2.36,0.22,55,2,45,1
2.36,0.22,55,2,46,1
2.37,0.22,55,2,47,1
2.37,0.22,55,2,48,1
2.37,0.23,55,2,49,1
2.38,0.23,55,2,50,1
2.39,0.23,55,2,51,1
2.39,0.24,55,2,52,1
2.39,0.24,55,2,53,1
2.39,0.24,55,2,54,1
2.4,0.25,55,2,55,1
2.4,0.26,55,2,56,1
2.41,0.26,55,2,57,1
2.41,0.26,55,2,58,1
2.41,0.26,55,2,59,1
2.41,0.25,55,2,60,1
2.41,0.25,55,2,61,1
2.41,0.26,55,2,62,1
2.41,0.26,55,2,63,1
2.4,0.26,55,2,64,1
2.4,0.27,55,2,65,1
2.39,0.27,55,2,66,1
2.39,0.27,55,2,67,1
2.38,0.28,55,2,68,1
2.37,0.28,55,2,69,1
2.35,0.27,55,0,0,1
2.34,0.27,55,0,1,1
2.33,0.27,55,0,2,1
2.31,0.26,55,0,3,1
2.29,0.26,55,0,4,1
2.28,0.26,55,0,5,1
2.27,0.26,55,0,6,1
2.23,0.27,55,0,8,1
2.2,0.28,55,0,9,1
2.18,0.28,55,0,10,1
2.17,0.29,55,0,11,1
2.15,0.3,55,0,12,1
2.11,0.3,55,0,13,1
2.09,0.29,55,0,14,1
2.07,0.29,55,0,15,1
2.05,0.29,55,0,16,1
2.02,0.29,55,0,17,1
2.0,0.29,55,0,18,1
1.98,0.29,55,0,19,1
1.96,0.29,55,0,20,1
1.94,0.29,55,0,21,1
1.92,0.29,55,0,22,1
1.89,0.3,55,2,0,1
1.85,0.29,55,2,1,1
1.82,0.3,55,2,2,1
1.81,0.3,55,2,3,1
1.79,0.29,55,2,4,1
1.78,0.29,55,2,5,0
1.75,0.31,55,2,6,0
1.73,0.3,55,2,7,0
1.72,0.3,55,2,8,0
1.71,0.29,55,2,9,0
1.7,0.29,55,2,10,0
1.67,0.29,55,2,11,0
1.66,0.28,55,2,12,0
1.66,0.28,55,2,13,0
1.65,0.28,55,2,14,0
1.63,0.27,55,2,15,0
1.63,0.28,55,2,16,0
1.62,0.29,55,2,17,0
1.62,0.29,55,2,18,0
1.61,0.29,55,2,19,0
1.61,0.29,55,2,20,0
1.61,0.28,55,2,21,0
1.61,0.28,55,2,22,0
1.61,0.28,55,2,23,0
1.61,0.27,55,2,24,0
1.62,0.28,55,2,25,0
1.62,0.28,55,2,26,0
1.62,0.28,55,2,27,0
1.63,0.27,55,2,28,0
1.64,0.26,55,2,29,0
1.65,0.26,55,2,30,0
1.66,0.26,55,2,31,0
1.67,0.26,55,2,32,0
1.68,0.26,55,2,33,0
1.7,0.26,55,2,34,0
1.71,0.26,55,2,35,0
1.72,0.25,55,2,36,0
1.73,0.25,55,2,37,0
1.75,0.24,55,2,38,0
1.76,0.23,55,2,39,0
1.77,0.23,55,2,40,0
1.79,0.22,55,2,41,0
1.8,0.22,55,2,42,0
1.81,0.21,55,2,43,0
1.83,0.21,55,2,44,0
1.84,0.21,55,2,45,0
1.84,0.21,55,2,46,0
1.85,0.21,55,2,47,0
1.87,0.21,59,2,0,0
1.87,0.2,59,2,1,0
1.87,0.2,59,2,2,0
1.87,0.2,59,2,3,0
1.87,0.21,59,2,4,0
1.87,0.2,59,2,5,0
1.86,0.2,59,2,6,0
1.86,0.2,59,2,7,0
1.86,0.21,59,2,8,0
1.85,0.21,59,2,9,0
1.84,0.21,59,2,10,0
1.84,0.21,59,2,11,0
1.83,0.21,59,2,12,0
1.81,0.21,59,2,13,0
1.81,0.2,59,2,14,0
1.8,0.2,59,2,15,0
1.78,0.19,59,2,16,0
1.77,0.2,59,2,17,0
1.76,0.19,59,2,18,0
1.74,0.18,59,2,19,0
1.73,0.18,59,2,20,0
1.72,0.18,59,2,21,0
1.71,0.18,59,2,22,0
1.7,0.18,59,2,23,0
1.69,0.17,59,2,24,0
1.68,0.17,59,2,25,0
1.66,0.17,59,2,26,0
1.66,0.17,59,2,27,0
1.66,0.18,59,2,28,0
1.65,0.17,59,2,29,0
1.65,0.17,59,2,30,0
1.66,0.17,59,2,31,0
1.66,0.17,59,2,32,0
1.67,0.16,59,2,33,0
1.68,0.17,59,2,34,0
1.69,0.17,59,2,35,0
1.72,0.17,59,2,36,0
1.73,0.17,59,2,37,0
1.75,0.17,59,2,38,0
1.79,0.17,59,2,39,0
1.82,0.17,59,2,40,0
1.84,0.17,59,2,41,0
1.87,0.17,59,2,42,0
1.93,0.18,59,2,43,0
1.96,0.18,59,2,44,0
1.97,0.18,59,2,45,0
2.0,0.18,59,2,46,0
2.05,0.16,59,2,47,0
2.08,0.17,59,2,48,0
2.11,0.17,59,2,49,0
2.16,0.17,59,2,50,0
2.18,0.17,59,2,51,0
2.22,0.17,59,2,53,0
2.26,0.19,59,2,54,0
2.26,0.18,59,2,55,0
2.3,0.18,59,2,56,0
2.31,0.18,60,2,0,0
2.33,0.18,60,2,1,0
2.34,0.18,60,2,2,0
2.35,0.17,60,2,3,0
2.35,0.16,60,2,4,0
2.35,0.16,60,2,5,0
2.35,0.17,60,2,6,0
2.34,0.17,60,2,7,0
2.34,0.17,60,2,8,0
2.32,0.17,60,2,9,0
2.31,0.17,60,2,10,0
2.3,0.18,60,2,11,0
2.29,0.18,60,0,0,0
2.27,0.18,60,0,1,0
2.25,0.18,60,0,2,0
2.24,0.19,60,0,3,0
2.2,0.2,60,0,4,0
2.18,0.2,60,0,5,0
2.14,0.21,60,0,6,0
2.12,0.21,60,0,7,0
2.1,0.2,60,0,8,0
2.07,0.2,60,0,9,0
2.04,0.2,60,0,10,0
2.02,0.2,60,0,0,0
1.99,0.2,60,0,1,0
1.94,0.2,60,0,2,0
1.92,0.2,60,0,3,0
1.87,0.2,60,0,4,0
1.85,0.19,60,0,5,0
1.84,0.2,60,0,6,0
1.79,0.2,60,0,7,0
1.76,0.2,60,0,8,0
1.71,0.19,60,0,9,0
1.69,0.19,60,0,10,0
1.67,0.19,60,0,11,0
1.63,0.19,60,0,12,0
1.61,0.19,60,0,13,0
1.56,0.18,60,0,14,0
1.54,0.18,60,0,15,0
1.51,0.18,60,0,16,0
1.48,0.18,60,0,17,0
1.46,0.18,60,0,18,0
1.42,0.18,60,0,19,0
1.4,0.18,60,0,20,0
1.36,0.18,60,0,21,0
1.34,0.17,60,0,22,0
1.32,0.16,60,0,23,0
1.3,0.16,60,0,24,0
1.27,0.16,60,0,25,0
1.25,0.16,60,0,26,0
1.24,0.16,60,0,27,0
1.21,0.15,60,0,28,0
1.2,0.15,61,2,0,0
1.19,0.15,61,2,1,0
1.17,0.14,61,2,2,0
1.16,0.14,61,2,3,0
1.16,0.14,61,2,4,0
1.15,0.14,61,2,5,0
1.14,0.15,61,2,6,0
1.14,0.14,61,2,7,0
1.14,0.14,61,2,8,0
1.14,0.14,61,2,10,0
1.15,0.14,61,0,0,0
1.15,0.13,61,0,1,0
1.16,0.13,61,0,2,0
1.16,0.13,61,0,3,0
1.18,0.13,61,0,4,0
1.19,0.13,61,0,5,0
1.2,0.13,61,0,6,0
1.22,0.12,61,0,7,0
1.24,0.13,61,0,8,0
1.26,0.13,61,0,9,0
1.27,0.13,61,0,0,0
1.29,0.13,61,0,1,0
1.32,0.14,61,0,2,0
1.33,0.14,61,0,3,0
1.35,0.14,61,0,4,0
1.38,0.14,61,0,5,0
1.41,0.14,61,0,6,0
1.42,0.13,61,0,7,0
1.44,0.13,61,0,8,0
1.48,0.13,61,0,9,0
1.52,0.13,61,0,10,0
1.55,0.12,61,0,11,0
1.55,0.13,61,0,12,0
1.58,0.14,61,0,13,0
1.63,0.14,61,0,14,0
1.66,0.14,61,0,15,0
1.69,0.14,61,0,17,0
1.7,0.13,61,0,18,0
1.74,0.13,61,0,19,0
1.75,0.13,61,0,20,0
1.78,0.13,61,0,21,0
1.8,0.13,61,0,22,0
1.81,0.12,61,0,23,0
1.81,0.12,61,0,24,0
1.82,0.12,61,0,25,0
1.83,0.11,61,0,26,0
1.84,0.12,61,0,27,0
1.83,0.13,61,0,28,0
1.83,0.13,61,0,29,0
1.83,0.12,61,0,30,0
1.82,0.12,61,0,31,0
1.82,0.12,61,0,32,0
1.81,0.13,61,0,33,0
1.79,0.13,61,0,34,0
1.78,0.14,61,0,35,0
1.77,0.14,61,0,36,0
1.76,0.14,61,0,37,0
1.73,0.15,61,0,38,0
1.71,0.15,61,0,39,0
1.7,0.15,61,0,40,0
1.67,0.17,61,0,41,0
1.65,0.17,61,0,42,0
1.63,0.17,61,0,43,0
1.6,0.19,61,0,44,0
1.58,0.19,61,0,46,0
1.55,0.2,61,0,47,0
1.54,0.2,61,0,48,0
1.5,0.2,61,0,49,0
1.49,0.2,61,0,50,0
1.47,0.2,61,0,51,0
1.45,0.2,61,0,52,0
1.43,0.2,61,0,53,0
1.42,0.2,61,0,54,0
1.39,0.2,61,0,55,0
1.38,0.19,61,0,56,0
1.37,0.19,61,0,57,0
1.35,0.19,61,0,58,0
1.34,0.19,61,0,59,0
1.32,0.2,61,0,60,0
1.31,0.2,61,0,61,0
1.3,0.19,61,0,62,0
1.28,0.2,61,0,63,0
1.27,0.2,61,0,64,0
1.25,0.2,61,0,65,0
1.25,0.2,61,0,66,0
1.24,0.2,61,0,67,0
1.23,0.2,61,0,68,0
1.23,0.21,61,0,69,0
1.22,0.21,61,0,70,0
1.22,0.2,61,0,71,0
1.21,0.21,61,0,72,0
1.21,0.21,61,0,73,0
1.21,0.2,61,0,74,0
1.22,0.19,61,0,75,0
1.22,0.2,61,0,76,0
1.23,0.2,61,0,77,0
1.23,0.2,61,0,78,0
1.24,0.2,61,0,79,0
1.25,0.2,61,0,80,0
1.26,0.2,61,0,81,0
1.27,0.21,61,0,82,0
1.29,0.21,61,0,83,0
1.31,0.22,61,0,84,0
1.33,0.22,61,0,85,0
1.34,0.23,61,0,86,0
1.36,0.23,61,0,87,0
1.39,0.23,61,0,88,0
1.41,0.23,61,0,89,0
1.43,0.22,61,0,90,0
1.45,0.22,61,0,91,0
1.49,0.21,61,0,92,0
1.51,0.21,61,0,93,0
1.53,0.21,61,0,94,0
1.56,0.21,61,0,95,0
1.61,0.21,61,0,96,0
1.64,0.21,61,0,97,0
1.66,0.21,66,2,0,0
1.69,0.22,66,2,1,0
1.71,0.22,66,2,2,0
1.74,0.22,66,2,3,0
1.78,0.22,66,2,4,0
1.84,0.22,66,2,5,0
1.87,0.23,66,2,6,0
1.9,0.24,66,2,7,0
1.95,0.23,66,0,0,0
1.98,0.24,66,0,1,0
1.99,0.25,66,0,2,0
2.04,0.26,66,0,3,0
2.07,0.26,66,0,4,0
2.15,0.26,66,0,6,0
2.19,0.25,66,0,7,0
2.22,0.26,66,0,8,0
2.28,0.25,66,0,9,0
2.31,0.25,66,0,10,0
2.34,0.24,66,0,11,0
2.4,0.25,66,0,13,0
2.45,0.24,66,0,14,0
2.48,0.23,66,0,15,0
2.5,0.23,66,0,16,0
2.53,0.23,66,0,17,0
2.55,0.23,66,0,18,0
2.58,0.22,66,0,0,0
2.63,0.22,66,0,1,0
2.65,0.21,66,0,2,0
2.68,0.21,66,0,3,0
2.7,0.21,66,0,4,0
2.71,0.22,66,0,5,0
2.75,0.23,66,0,7,0
2.77,0.23,66,0,8,0
2.79,0.24,66,0,9,0
2.83,0.24,66,0,10,0
2.83,0.24,66,0,11,0
2.86,0.24,66,0,12,0
2.89,0.25,66,0,13,0
2.9,0.25,66,0,14,0
2.92,0.24,66,0,15,0
2.95,0.24,66,0,16,0
2.97,0.24,66,0,17,0
3.01,0.23,66,0,18,0
3.03,0.23,66,0,19,0
3.05,0.23,66,0,20,0
3.09,0.23,66,0,21,0
3.11,0.23,66,0,22,0
3.16,0.22,66,0,23,0
3.18,0.22,66,0,24,0
3.2,0.22,66,0,25,0
3.22,0.21,66,0,26,0
3.28,0.21,66,0,27,0
3.31,0.21,66,0,28,0
3.34,0.21,66,0,29,0
3.4,0.21,67,2,0,0
3.43,0.21,67,2,1,0
3.46,0.2,67,2,2,0
3.51,0.2,67,2,3,0
3.54,0.2,67,2,4,0
3.59,0.2,67,2,5,0
3.64,0.21,67,2,6,0
3.67,0.21,67,0,0,0
3.7,0.21,67,0,1,0
3.73,0.21,67,0,2,0
3.79,0.2,67,0,3,0
3.8,0.2,67,0,4,0
3.84,0.21,67,0,5,0
3.87,0.21,67,0,6,0
3.92,0.21,67,0,7,0
3.94,0.22,67,0,8,0
3.96,0.22,67,0,9,0
4.0,0.23,67,0,10,0
4.03,0.23,67,0,12,0
4.05,0.23,67,0,13,0
4.08,0.22,67,0,14,0
4.09,0.22,67,0,15,0
4.11,0.22,67,0,16,0
4.12,0.22,67,0,17,0
4.13,0.22,67,0,18,0
4.14,0.2,67,0,19,0
4.13,0.19,67,0,20,0
4.13,0.18,67,0,21,0
4.13,0.17,67,0,22,0
4.12,0.16,67,0,23,0
4.11,0.16,67,0,24,0
4.1,0.16,67,0,25,0
4.09,0.16,67,0,26,0
4.06,0.15,67,0,27,0
4.04,0.15,67,0,28,0
4.03,0.15,67,0,29,0
4.0,0.16,67,0,30,0
3.99,0.15,67,0,31,0
3.97,0.15,67,0,32,0
3.92,0.15,67,0,34,0
3.9,0.15,67,0,35,0
3.86,0.15,67,0,36,0
3.84,0.15,67,0,37,0
3.83,0.15,67,0,38,0
3.8,0.15,67,0,39,0
3.78,0.15,69,2,0,0
3.76,0.15,69,2,1,0
3.74,0.14,69,2,2,0
3.73,0.13,69,2,3,0
3.72,0.14,69,2,4,0
3.68,0.14,69,2,6,0
3.66,0.13,69,2,7,0
3.65,0.13,69,2,8,0
3.62,0.13,69,2,9,0
3.61,0.12,69,2,10,0
3.59,0.12,69,2,11,0
3.58,0.12,69,2,12,0
3.55,0.12,69,2,13,0
3.54,0.12,69,2,14,0
3.51,0.12,69,2,15,0
3.5,0.12,69,2,16,0
3.48,0.12,69,2,17,0
3.46,0.12,69,2,18,0
3.44,0.12,69,2,19,0
3.41,0.12,69,2,20,0
3.38,0.12,69,2,21,0
3.37,0.12,69,2,22,0
3.33,0.12,69,2,23,0
3.32,0.12,69,2,24,0
3.28,0.11,69,2,25,0
3.26,0.11,69,2,26,0
3.22,0.11,69,2,27,0
3.2,0.11,69,2,28,0
3.17,0.11,69,2,29,0
3.13,0.1,69,2,30,0
3.09,0.09,69,2,31,0
3.04,0.08,69,2,33,0
2.97,0.08,69,2,34,0
2.94,0.08,69,2,35,0
2.9,0.07,69,2,36,0
2.85,0.06,69,2,37,0
2.78,0.06,69,2,39,0
2.73,0.04,69,2,40,0
2.67,0.04,69,2,41,0
2.62,0.03,69,2,0,0
2.54,0.04,69,2,1,0
2.5,0.04,69,2,2,0
2.45,0.04,69,2,3,0
2.4,0.04,69,2,4,0
2.35,0.04,69,2,5,0
2.27,0.04,69,2,7,0
2.17,0.04,69,2,8,0
2.1,0.04,69,2,9,0
2.03,0.04,69,2,10,0
1.95,0.04,69,2,11,0
1.89,0.04,69,2,12,0
1.84,0.04,69,2,13,0
1.79,0.04,69,2,14,0
1.7,0.04,69,2,15,0
1.63,0.04,69,2,16,0
1.59,0.04,69,2,17,0
1.54,0.04,69,2,18,0
1.45,0.04,69,2,19,0
1.4,0.04,69,2,20,0
1.3,0.04,69,2,21,0
1.25,0.04,69,2,22,0
1.21,0.04,69,2,23,0
1.16,0.04,69,2,24,0
1.11,0.04,69,2,25,0
1.03,0.04,69,2,26,0
0.93,0.04,69,2,27,0
0.89,0.04,69,2,28,0
