lfhf,pnn50,sloc,ted,elapsed-seconds,label
1.48,0.18,112,2,35,0
1.43,0.17,112,2,37,0
1.37,0.17,121,2,0,0
1.35,0.16,121,2,1,0
1.31,0.16,121,2,2,0
1.27,0.16,121,2,3,0
1.24,0.16,121,2,4,0
1.22,0.16,121,2,5,0
1.2,0.16,121,2,6,0
1.16,0.16,121,2,7,0
1.14,0.15,121,2,8,0
1.12,0.16,121,2,9,0
1.08,0.15,121,2,10,0
1.07,0.15,121,2,11,0
1.06,0.15,121,2,12,0
1.04,0.15,121,2,13,0
1.0,0.14,121,2,14,0
0.99,0.15,121,2,15,0
0.96,0.14,121,2,16,0
0.95,0.14,121,2,17,0
0.94,0.15,121,2,18,0
0.91,0.14,121,2,19,0
0.9,0.14,121,2,20,0
0.89,0.14,121,2,21,0
0.87,0.15,121,2,22,0
0.85,0.15,121,2,23,0
0.84,0.16,121,2,24,0
0.82,0.16,121,2,25,0
0.81,0.16,121,2,26,0
0.8,0.16,121,2,27,0
0.79,0.16,121,2,28,0
0.77,0.16,121,2,29,0
0.76,0.16,121,2,30,0
0.75,0.15,121,2,31,0
0.74,0.15,121,2,32,0
0.73,0.15,121,2,33,0
0.72,0.16,121,2,34,0
0.71,0.14,121,2,35,0
0.7,0.13,121,2,36,0
0.69,0.12,121,2,37,0
0.68,0.12,121,2,38,0
0.67,0.12,121,2,39,0
0.67,0.12,121,2,40,0
0.67,0.12,121,2,41,0
0.66,0.12,121,2,43,0
0.65,0.12,121,2,44,0
0.65,0.13,121,2,45,0
0.65,0.13,121,2,46,0
0.65,0.13,121,2,47,0
0.65,0.14,121,2,48,0
0.65,0.14,121,2,49,0
0.65,0.14,121,2,50,0
0.65,0.13,121,2,51,0
0.65,0.13,121,2,52,0
0.65,0.12,121,2,53,0
0.65,0.13,121,2,55,0
0.66,0.13,121,2,56,0
0.67,0.13,121,2,57,0
0.68,0.13,121,2,58,0
0.69,0.13,121,2,59,0
0.7,0.13,121,2,60,0
0.7,0.13,121,2,61,0
0.72,0.12,121,2,62,0
0.73,0.12,121,2,63,0
0.75,0.13,121,2,64,0
0.77,0.14,121,2,65,0
0.79,0.15,121,2,66,0
0.81,0.15,121,2,67,0
0.84,0.15,121,2,68,0
0.86,0.15,121,2,69,0
0.88,0.15,121,2,70,0
0.89,0.15,121,2,71,0
0.94,0.15,121,2,72,0
0.96,0.15,148,2,0,0
0.99,0.15,148,2,1,0
1.03,0.16,148,2,2,0
1.07,0.16,148,2,3,0
1.1,0.16,148,2,4,0
1.16,0.16,148,2,5,0
1.19,0.17,148,2,6,0
1.22,0.18,148,2,7,0
1.25,0.17,148,2,8,0
1.32,0.18,148,2,9,0
1.36,0.18,148,2,10,0
1.4,0.18,148,2,11,0
1.47,0.19,148,2,12,0
1.51,0.19,148,2,13,0
1.58,0.18,148,2,14,0
1.63,0.19,148,2,15,0
1.69,0.19,148,2,16,0
1.72,0.18,148,2,17,0
1.81,0.18,148,2,18,0
1.85,0.19,148,2,19,0
1.9,0.19,148,2,20,0
1.97,0.18,148,2,21,0
2.02,0.19,148,2,22,0
2.07,0.18,148,2,23,0
2.16,0.17,148,2,24,0
2.21,0.17,148,0,0,0
2.25,0.17,148,0,1,0
2.3,0.18,148,0,2,0
2.38,0.18,148,0,3,0
2.5,0.18,148,0,5,0
2.6,0.18,148,0,6,0
2.7,0.19,148,0,7,0
2.72,0.19,148,0,8,0
2.79,0.18,148,0,9,0
2.89,0.18,148,0,10,0
2.93,0.18,148,0,11,0
2.98,0.18,148,0,12,0
3.06,0.18,148,0,13,0
3.1,0.18,148,0,14,0
3.18,0.19,148,0,15,0
3.21,0.18,148,0,16,0
3.25,0.18,148,0,17,0
